id,user_id,hotel_id,star
871,100003174275699,409365015795275,5
872,100003177806951,667826629949888,5
873,100003180595771,171189606583225,5
874,100003183726272,1599698676934263,5
875,100003183754228,485786431445960,5
876,100003187368802,1599698676934263,5
877,100003189612738,347931698701255,5
878,100003192176922,1454144494900698,5
879,100003199295099,155415196088,5
880,100003204686004,154417887804,2
881,100003206022859,1560190850934444,5
882,100003207768583,208028559374693,5
883,100003211739200,437893912931738,5
884,100003212087830,1452357201686673,4
885,100003212351540,171567263038699,5
886,100003215232811,563917740343279,5
887,100003222036300,463578457148999,5
888,100003236513165,1071725402860921,5
889,100003238988401,233134410079643,4
890,100003264370695,132386763492259,4
891,100003264780430,1598432303718857,4
892,100003268728788,159149310881264,5
893,100003273007079,1470515046537744,5
894,100003273969117,485786431445960,5
895,100003276515032,523367444407994,3
896,100003280161028,451875204908266,5
897,100003283588971,1599698676934263,5
898,100003291010078,355318834582376,5
899,100003292063194,1430179450611070,5
900,100003294778195,159149310881264,5
901,100003298775636,237861679739114,5
902,100003302131170,117843318367122,5
903,100003302131170,211418062225555,4
904,100003313892200,255163191262710,5
905,100003313892200,341478245943237,5
906,100003314178344,314116302056158,5
907,100003319130051,125187904254346,4
908,100003324631308,485786431445960,5
909,100003328863630,210824802405318,5
910,100003338956617,954910091191058,5
911,100003339797845,164636565409,1
912,100003340005978,1599698676934263,5
913,100003341997047,1439591133005014,5
914,100003342309446,715228075229036,5
915,100003344222379,323940062859,5
916,100003351404513,207161862741164,5
917,100003351693664,146840172053796,5
918,100003361431507,595185820539511,5
919,100003380652956,125187904254346,5
920,100003449486320,795745997156961,5
921,100003456327827,208028559374693,5
922,100003464930696,1486141631617711,5
923,100003469591889,402297763264823,5
924,100003475583229,1446389425666881,4
925,100003476848926,485786431445960,4
926,100003492924702,233134410079643,5
927,100003502375964,1417201508570124,5
928,100003503357861,1639889169610412,5
929,100003510892661,213802148654012,5
930,100003511632095,237547776333590,4
931,100003551943871,563012193831981,1
932,100003567934159,315714985299528,5
933,100003578394855,973241522755751,5
934,100003591499271,132386763492259,4
935,100003597364653,159149310881264,5
936,100003599382407,137450959610835,5
937,100003599382407,172095542845814,5
938,100003599382407,727283567282040,5
939,100003599934215,485786431445960,5
940,100003603867734,294365914079840,5
941,100003607804639,135324866614935,4
942,100003607804639,219178058280346,5
943,100003612286027,211418062225555,5
944,100003614834056,803869132985727,5
945,100003621252282,1599698676934263,5
946,100003621506511,554813327899264,5
947,100003630782549,208028559374693,5
948,100003638204228,144823785656129,1
949,100003648076354,315714985299528,5
950,100003648207600,303758469717843,5
951,100003653034790,1599698676934263,5
952,100003658256152,485786431445960,3
953,100003663358349,579557175450439,5
954,100003664512448,184373381695254,5
955,100003667673555,303758469717843,5
956,100003672480112,109924292681661,2
957,100003673835188,904091652983396,5
958,100003676577655,1599698676934263,5
959,100003676586482,1599698676934263,5
960,100003678532325,237861679739114,5
961,100003679284564,904091652983396,5
962,100003689928908,159149310881264,4
963,100003690706100,237861679739114,5
964,100003693894879,208028559374693,2
965,100003705424782,631187810227407,4
966,100003709527092,1639889169610412,5
967,100003710755808,462266583941871,5
968,100003712218623,108848622539178,5
969,100003712218623,1494626907472131,5
970,100003712218623,217691105052968,5
971,100003712218623,320261401488706,5
972,100003714734748,1408835689351854,5
973,100003719192609,1446389425666881,5
974,100003721477178,159149310881264,5
975,100003726452364,151462301571537,5
976,100003726891429,826790944101836,5
977,100003728122630,159149310881264,5
978,100003732309746,1650963588453980,5
979,100003732322789,503706833117673,4
980,100003736577271,208028559374693,4
981,100003740956308,233134410079643,3
982,100003750662431,261151587357260,5
983,100003758175737,120190574818017,5
984,100003758175737,286328794792713,5
985,100003762557658,159149310881264,5
986,100003767349944,1454144494900698,5
987,100003772971199,237499406262888,4
988,100003772971199,560685973988328,5
989,100003778518013,1417201508570124,5
990,100003780992828,469965193057993,5
991,100003781458300,788946041174020,5
992,100003782751990,451875204908266,4
993,100003797830426,159149310881264,4
994,100003800440906,233134410079643,1
995,100003817702592,1479410105631173,5
996,100003819103686,129211230546960,5
997,100003822430147,662404743778256,5
998,100003826064848,485786431445960,5
999,100003827541909,164636565409,4
1000,100003830300035,1622139111336873,4
1001,100003836732585,231015963899805,5
1002,100003845538149,323940062859,3
1003,100003846499853,213802148654012,5
1004,100003849970125,1417201508570124,5
1005,100003852057390,117843318367122,5
1006,100003853548661,1639889169610412,5
1007,100003853909904,617228808414142,5
1008,100003859922662,343606679138879,5
1009,100003862253796,815389731877054,5
1010,100003864147955,184231331757687,2
1011,100003865953395,1639889169610412,5
1012,100003874893776,462266583941871,4
1013,100003875700350,485786431445960,1
1014,100003876681698,1639889169610412,5
1015,100003880778934,199803783484957,5
1016,100003882317761,147680342090458,5
1017,100003887327835,220075471523469,5
1018,100003889751999,211418062225555,5
1019,100003901831517,488793507836932,5
1020,100003904535506,409665505900094,5
1021,100003904595768,172095542845814,5
1022,100003905410173,132386763492259,3
1023,100003910901267,117843318367122,5
1024,100003912942148,355318834582376,3
1025,100003914003095,809414062463342,5
1026,100003927418673,286328794792713,3
1027,100003939663649,1641113002774786,5
1028,100003942458113,1560190850934444,3
1029,100003948922832,1502218643346817,5
1030,100003950539562,641357072659000,5
1031,100003951942879,372832266226334,5
1032,100003952834962,100607916712445,5
1033,100003952834962,116431445169619,5
1034,100003952834962,129923493826574,5
1035,100003952834962,130538853765270,5
1036,100003952834962,1446389425666881,5
1037,100003952834962,179007188862336,5
1038,100003952834962,203652052983214,5
1039,100003952834962,212192215580475,5
1040,100003952834962,214050905441687,5
1041,100003952834962,219178058280346,5
1042,100003952834962,246640222159767,5
1043,100003952834962,294365914079840,5
1044,100003952834962,312868328919846,5
1045,100003952834962,313922805328424,5
1046,100003952834962,314116302056158,5
1047,100003952834962,373884852802926,5
1048,100003952834962,560665447322079,5
1049,100003952834962,721584011189319,5
1050,100003952834962,809414062463342,5
1051,100003954080654,159149310881264,5
1052,100003957361477,117843318367122,5
1053,100003960305332,387811564616084,4
1054,100003970121216,135324866614935,5
1055,100003970173214,105713669505240,5
1056,100003971914819,255163191262710,1
1057,100003974721448,1641113002774786,5
1058,100003983956936,485786431445960,1
1059,100003987903797,595185820539511,5
1060,100003988387235,155415196088,5
1061,100003989231062,153977564805074,4
1062,100004001247861,485786431445960,5
1063,100004001484811,109924292681661,5
1064,100004001484811,117843318367122,5
1065,100004001484811,135324866614935,5
1066,100004001484811,153930936150,5
1067,100004001484811,155415196088,5
1068,100004001484811,159319357432792,4
1069,100004001484811,164636565409,5
1070,100004001484811,171567263038699,4
1071,100004001484811,172095542845814,5
1072,100004001484811,178798805502805,4
1073,100004001484811,179109095503730,3
1074,100004001484811,203652052983214,5
1075,100004001484811,204179999622558,5
1076,100004001484811,208028559374693,5
1077,100004001484811,211418062225555,4
1078,100004001484811,212192215580475,5
1079,100004001484811,219178058280346,4
1080,100004001484811,222601121190472,5
1081,100004001484811,233134410079643,5
1082,100004001484811,237499406262888,5
1083,100004001484811,244002889050025,5
1084,100004001484811,255163191262710,5
1085,100004001484811,305305996195134,5
1086,100004001484811,368312989951281,4
1087,100004001484811,383671715052761,4
1088,100004001484811,403621223042293,5
1089,100004001484811,437240659655065,5
1090,100004001484811,465704200150560,4
1091,100004001484811,485786431445960,5
1092,100004001484811,617228808414142,5
1093,100004001484811,755009684522390,4
1094,100004001484811,903057049778430,3
1095,100004002326703,153930936150,5
1096,100004008477167,237861679739114,5
1097,100004012157097,503706833117673,5
1098,100004012377755,903057049778430,5
1099,100004013989105,485786431445960,5
1100,100004016086496,211418062225555,5
1101,100004016731453,1622139111336873,5
1102,100004026803909,485786431445960,3
1103,100004033939007,153930936150,4
1104,100004039380615,303758469717843,5
1105,100004048659580,159149310881264,5
1106,100004055113658,208028559374693,5
1107,100004055494766,293947680762224,4
1108,100004056552217,151198758289325,5
1109,100004057699445,261151587357260,5
1110,100004057710193,325201384355552,5
1111,100004059030509,1622139111336873,2
1112,100004059285765,305305996195134,5
1113,100004059513498,105713669505240,5
1114,100004072373447,485786431445960,5
1115,100004072692835,303758469717843,5
1116,100004073957276,125187904254346,5
1117,100004077546162,211418062225555,4
1118,100004084054325,355318834582376,5
1119,100004087592469,667826629949888,5
1120,100004088178946,159149310881264,5
1121,100004088979500,323940062859,5
1122,100004090129698,293947680762224,3
1123,100004090245527,164636565409,5
1124,100004091418215,211418062225555,5
1125,100004094326500,518898878175981,5
1126,100004099860591,850047381738094,5
1127,100004114506305,1599698676934263,5
1128,100004114540518,485786431445960,5
1129,100004116370728,172095542845814,4
1130,100004128725080,1436297906653392,4
1131,100004131104268,177852742263101,4
1132,100004145461289,237861679739114,5
1133,100004152973687,826790944101836,5
1134,100004163373220,601016283343958,5
1135,100004165508735,159149310881264,5
1136,100004167070483,323940062859,5
1137,100004168443078,237861679739114,5
1138,100004169621946,443124975755977,4
1139,100004181169588,244002889050025,5
1140,100004181346895,485786431445960,5
1141,100004182555243,409665505900094,5
1142,100004189566162,155415196088,5
1143,100004199589567,1031480000248186,5
1144,100004199882915,485786431445960,1
1145,100004201356486,823389174409651,5
1146,100004201811813,1571612506414924,5
1147,100004201932545,315714985299528,3
1148,100004216923462,132386763492259,3
1149,100004232981997,153930936150,5
1150,100004234832997,981632381887437,5
1151,100004241508857,826790944101836,5
1152,100004241835085,485786431445960,2
1153,100004243690185,1408835689351854,3
1154,100004243690185,233134410079643,3
1155,100004244165937,347931698701255,5
1156,100004247924215,432709946920057,5
1157,100004248339242,153977564805074,5
1158,100004266250820,1486141631617711,5
1159,100004269721545,117843318367122,5
1160,100004271229653,255163191262710,5
1161,100004271231151,155415196088,5
1162,100004271430857,512530622166649,5
1163,100004274801216,582704741815201,5
1164,100004277533055,190547504292843,5
1165,100004278676993,563012193831981,5
1166,100004284155077,1417201508570124,5
1167,100004284211099,125187904254346,1
1168,100004284693634,850047381738094,5
1169,100004287191596,405037762927149,5
1170,100004290131309,563012193831981,5
1171,100004290852690,601016283343958,5
1172,100004293183604,1417201508570124,5
1173,100004302999598,631187810227407,5
1174,100004305271401,159149310881264,5
1175,100004305316935,211418062225555,4
1176,100004307506354,315714985299528,5
1177,100004313891415,177852742263101,5
1178,100004315753402,158689674204368,5
1179,100004315753402,255163191262710,5
1180,100004322520027,869029879802845,5
1181,100004326573913,153930936150,5
1182,100004326573913,159149310881264,5
1183,100004326573913,934796066554490,5
1184,100004332072872,463578457148999,5
1185,100004333637697,137450959610835,5
1186,100004333637697,153930936150,5
1187,100004333637697,233134410079643,5
1188,100004336516184,1560190850934444,5
1189,100004339602106,1622139111336873,5
1190,100004340706926,668685499870559,5
1191,100004348359769,850047381738094,5
1192,100004361738108,233134410079643,5
1193,100004363954982,561051297367095,1
1194,100004365936381,164636565409,4
1195,100004376388680,485786431445960,5
1196,100004376762871,525045287564418,5
1197,100004378996456,172095542845814,5
1198,100004391108533,1571612506414924,5
1199,100004393201527,1641113002774786,5
1200,100004396568871,303758469717843,5
1201,100004399276567,655465514521111,5
1202,100004404283808,715228075229036,5
1203,100004408834188,1452357201686673,5
1204,100004413814720,465704200150560,4
1205,100004417928849,164636565409,5
1206,100004419159334,1236156129733715,5
1207,100004419759279,177852742263101,5
1208,100004420621911,135324866614935,5
1209,100004433371356,125187904254346,5
1210,100004436023291,1486141631617711,5
1211,100004455253607,261151587357260,5
1212,100004456425002,1486141631617711,5
1213,100004459534023,220075471523469,4
1214,100004478051543,155415196088,5
1215,100004480358405,713821132013725,5
1216,100004484802189,159149310881264,5
1217,100004491219039,255163191262710,1
1218,100004492474615,485786431445960,5
1219,100004495217882,315714985299528,5
1220,100004496287465,190547504292843,5
1221,100004497074323,582704741815201,5
1222,100004501276777,1446389425666881,5
1223,100004501380344,437893912931738,1
1224,100004505745648,145402922137228,5
1225,100004535380628,172095542845814,4
1226,100004549932679,117843318367122,5
1227,100004549932679,64407053782,3
1228,100004550490223,667826629949888,5
1229,100004552833527,154417887804,4
1230,100004581825512,244002889050025,5
1231,100004588328634,437893912931738,5
1232,100004596066106,212192215580475,5
1233,100004597182232,155415196088,5
1234,100004601293359,159149310881264,5
1235,100004603204849,365683270164409,5
1236,100004611974145,164636565409,4
1237,100004612487673,347931698701255,5
1238,100004615020904,1513021542254541,4
1239,100004627352702,485786431445960,5
1240,100004627725046,1486141631617711,5
1241,100004640947609,219178058280346,5
1242,100004648240284,303758469717843,5
1243,100004649110776,117843318367122,5
1244,100004651116528,359837074208336,5
1245,100004656724602,323940062859,5
1246,100004669813821,617228808414142,5
1247,100004670138689,159149310881264,5
1248,100004673440245,159149310881264,2
1249,100004677000260,303758469717843,5
1250,100004678594546,1486141631617711,5
1251,100004691881161,323940062859,5
1252,100004692902952,1639889169610412,4
1253,100004693396573,1446389425666881,5
1254,100004695963777,404504799581024,5
1255,100004698399861,208028559374693,5
1256,100004710841451,155415196088,5
1257,100004710841451,255163191262710,5
1258,100004710841451,485786431445960,5
1259,100004712047934,294365914079840,5
1260,100004713308213,151462301571537,5
1261,100004723008244,1408835689351854,5
1262,100004724734902,233134410079643,3
1263,100004742707319,159149310881264,5
1264,100004749304041,1417201508570124,5
1265,100004751553394,443065779144867,5
1266,100004752661724,164636565409,5
1267,100004753301817,323940062859,5
1268,100004757280591,186513324707814,5
1269,100004774503900,489938871070471,2
1270,100004796504440,1622139111336873,5
1271,100004798236548,670533439634662,5
1272,100004809481593,743552322390935,5
1273,100004818973680,664463123648005,5
1274,100004825651227,485786431445960,5
1275,100004845941942,265312270305501,1
1276,100004857259114,208028559374693,5
1277,100004859045466,323940062859,5
1278,100004868559916,211418062225555,5
1279,100004872550096,1402376883388507,5
1280,100004888215725,1426574537561166,5
1281,100004888687580,171189606583225,5
1282,100004888687580,1754686718089742,5
1283,100004892628598,237861679739114,1
1284,100004897938081,1110145009064097,5
1285,100004902212706,159149310881264,5
1286,100004908722764,1417201508570124,5
1287,100004924504976,1446389425666881,5
1288,100004925476285,1599698676934263,5
1289,100004925494995,463578457148999,5
1290,100004926489642,314326828711902,1
1291,100004942479633,1486141631617711,4
1292,100004953068985,303758469717843,5
1293,100004962882478,1439591133005014,5
1294,100004963330288,144840492244832,5
1295,100004963330288,173993786066653,5
1296,100004963330288,208028559374693,5
1297,100004963330288,212192215580475,5
1298,100004963330288,244002889050025,5
1299,100004963573581,601016283343958,5
1300,100004986103753,705451069470296,5
1301,100004992043847,177852742263101,1
1302,100004995911812,159149310881264,5
1303,100004997820108,451125094971218,5
1304,100004999806698,563012193831981,5
1305,100005003766295,432709946920057,5
1306,100005008324825,485786431445960,5
1307,100005016254727,1571612506414924,5
1308,100005017115491,305305996195134,5
1309,100005023868472,164636565409,5
1310,100005028124485,211418062225555,5
1311,100005034638511,305305996195134,5
1312,100005049701278,668685499870559,5
1313,100005051769655,664463123648005,5
1314,100005052750813,132386763492259,5
1315,100005057557611,164636565409,5
1316,100005062052005,164636565409,5
1317,100005070937915,601016283343958,5
1318,100005071578333,262929017175213,4
1319,100005076529061,172095542845814,5
1320,100005084743203,172095542845814,4
1321,100005091280545,1402053123339962,5
1322,100005102019506,315714985299528,1
1323,100005105409113,159149310881264,2
1324,100005111616783,485786431445960,5
1325,100005146655193,117843318367122,5
1326,100005154245503,1571612506414924,3
1327,100005166408671,485786431445960,5
1328,100005183204261,161719933937426,3
1329,100005193930686,159149310881264,5
1330,100005226310792,340415042822036,5
1331,100005230699228,485786431445960,5
1332,100005236425432,360146510790751,5
1333,100005243263626,400664656674940,5
1334,100005255083362,105713669505240,4
1335,100005265547542,155415196088,3
1336,100005269002167,485786431445960,5
1337,100005273040299,587061914673794,5
1338,100005277366913,172095542845814,5
1339,100005297530943,655465514521111,5
1340,100005328881930,1017426538344910,5
1341,100005339323005,212192215580475,2
1342,100005394919314,347931698701255,5
1343,100005399465897,620354171357517,5
1344,100005403161455,1486141631617711,5
1345,100005405861610,213011165430942,5
1346,100005405861610,303758469717843,5
1347,100005409812876,172095542845814,5
1348,100005410003757,323940062859,5
1349,100005445483124,315714985299528,5
1350,100005449500878,164636565409,2
1351,100005458963602,159149310881264,3
1352,100005468557968,314326828711902,5
1353,100005475874433,1599698676934263,5
1354,100005483104091,159149310881264,5
1355,100005492740924,512530622166649,5
1356,100005493015486,1599698676934263,5
1357,100005494152691,371017579635682,5
1358,100005494532022,314116302056158,5
1359,100005497787187,1571612506414924,5
1360,100005502637984,159149310881264,5
1361,100005504946277,1452357201686673,5
1362,100005508647057,1379083872319465,5
1363,100005512906022,409665505900094,4
1364,100005515387033,208028559374693,5
1365,100005522016982,286655988047387,5
1366,100005553648800,159149310881264,5
1367,100005560244468,1486141631617711,4
1368,100005562856369,211418062225555,4
1369,100005564644460,560685973988328,3
1370,100005575987290,1437932199754399,5
1371,100005575987290,178798805502805,5
1372,100005578839578,462266583941871,5
1373,100005586607736,155415196088,5
1374,100005586607736,158689674204368,5
1375,100005586607736,164636565409,5
1376,100005586607736,177852742263101,5
1377,100005586607736,211418062225555,5
1378,100005592492420,1663548703877323,5
1379,100005593740876,1437932199754399,4
1380,100005600346516,485786431445960,5
1381,100005605478837,560685973988328,4
1382,100005620150229,217691105052968,5
1383,100005625368744,1599698676934263,5
1384,100005634761695,485786431445960,5
1385,100005652852029,395874417233821,4
1386,100005660080086,705451069470296,5
1387,100005662305156,667826629949888,5
1388,100005662414930,1470426779871002,5
1389,100005665356881,815389731877054,5
1390,100005667136681,179681128718011,5
1391,100005684344631,237861679739114,3
1392,100005701393496,364395350416146,1
1393,100005719658270,172095542845814,5
1394,100005722772217,1017426538344910,5
1395,100005737260474,159149310881264,5
1396,100005742132637,1609099752674729,5
1397,100005744468459,208028559374693,5
1398,100005752234150,208028559374693,5
1399,100005752234150,212192215580475,4
1400,100005752234150,561051297367095,4
1401,100005760134127,315714985299528,4
1402,100005784405735,563012193831981,5
1403,100005785441413,208028559374693,5
1404,100005792256866,1402053123339962,5
1405,100005803532298,485786431445960,1
1406,100005822682938,155415196088,5
1407,100005826102336,171189606583225,5
1408,100005827175328,1486141631617711,5
1409,100005828593202,705801106193013,5
1410,100005832847679,207088562690999,5
1411,100005832847679,325201384355552,5
1412,100005832847679,359010427525572,5
1413,100005832847679,954261671268592,5
1414,100005838663214,273791662667573,5
1415,100005843806269,182976228467232,5
1416,100005843806269,190456611081483,5
1417,100005843806269,440464852750052,5
1418,100005849169203,1571612506414924,5
1419,100005859971594,177852742263101,5
1420,100005880704182,315714985299528,4
1421,100005883126013,713821132013725,5
1422,100005903012030,135324866614935,5
1423,100005903773342,372832266226334,5
1424,100005929929557,954910091191058,5
1425,100005948884662,485786431445960,5
1426,100005949049234,323940062859,1
1427,100005965240381,1560190850934444,5
1428,100005967634932,189209361267196,4
1429,100005980624726,132386763492259,4
1430,100005982217336,1437932199754399,5
1431,100005990972172,485786431445960,5
1432,100005993735907,237861679739114,5
1433,100006000282987,154417887804,5
1434,100006037292094,485786431445960,2
1435,100006048218680,208028559374693,5
1436,100006050701054,155415196088,5
1437,100006050701054,164636565409,5
1438,100006050701054,211418062225555,5
1439,100006050701054,305305996195134,5
1440,100006059138690,211418062225555,4
1441,100006069939534,273791662667573,3
1442,100006073659169,158689674204368,5
1443,100006073659169,164636565409,5
1444,100006073659169,211418062225555,5
1445,100006073659169,255163191262710,5
1446,100006073659169,485786431445960,5
1447,100006076844453,485786431445960,5
1448,100006086533325,138826162963301,5
1449,100006096074456,273791662667573,3
1450,100006111819617,159149310881264,5
1451,100006117662946,314116302056158,4
1452,100006133276732,265312270305501,1
1453,100006139420023,359010427525572,5
1454,100006143941615,323940062859,4
1455,100006184170818,221652474655457,5
1456,100006190994731,172095542845814,3
1457,100006192128500,681515318582140,5
1458,100006196244121,308846225876171,5
1459,100006203291981,1502218643346817,5
1460,100006210992445,681515318582140,5
1461,100006226686124,1505348866459184,5
1462,100006234636749,1486141631617711,5
1463,100006237072454,110449969042552,5
1464,100006244637493,172095542845814,5
1465,100006266404424,485786431445960,5
1466,100006284857666,233134410079643,3
1467,100006286751439,1639889169610412,5
1468,100006293718247,203652052983214,5
1469,100006293718247,563917740343279,5
1470,100006300496361,1571612506414924,5
1471,100006303336116,1599698676934263,5
1472,100006313063213,217691105052968,5
1473,100006314706508,159149310881264,4
1474,100006345974554,1571612506414924,5
1475,100006352325217,1446389425666881,5
1476,100006355081437,939570162735921,5
1477,100006365118703,314116302056158,5
1478,100006378668367,171189606583225,5
1479,100006393783218,469965193057993,5
1480,100006394870795,485786431445960,5
1481,100006397860538,153930936150,5
1482,100006400925048,303758469717843,5
1483,100006412960499,159149310881264,5
1484,100006418925108,303758469717843,5
1485,100006421421323,164636565409,5
1486,100006423340465,694244537255929,4
1487,100006431730491,305305996195134,4
1488,100006432816839,158689674204368,5
1489,100006432816839,305305996195134,5
1490,100006432816839,485786431445960,5
1491,100006437187376,265852303600364,4
1492,100006456123447,1452357201686673,5
1493,100006457149230,1599698676934263,5
1494,100006457293737,203652052983214,5
1495,100006460242923,179007188862336,4
1496,100006460242923,244002889050025,5
1497,100006466799843,172095542845814,5
1498,100006471293514,485786431445960,5
1499,100006473144644,929778327061583,5
1500,100006475863821,903057049778430,5
1501,100006485466339,117843318367122,5
1502,100006490836207,179007188862336,2
1503,100006499892068,210824802405318,5
1504,100006501553368,939570162735921,5
1505,100006513019449,972516892810156,5
1506,100006517430761,153930936150,5
1507,100006520036509,153977564805074,5
1508,100006527317801,343606679138879,5
1509,100006544505857,64407053782,5
1510,100006548356962,159149310881264,5
1511,100006557223809,155415196088,5
1512,100006562117716,489938871070471,5
1513,100006562931062,937116373005616,1
1514,100006572774719,631187810227407,4
1515,100006584560282,1408857476042865,4
1516,100006587342704,1417201508570124,5
1517,100006598745538,164636565409,5
1518,100006615882274,184373381695254,5
1519,100006636186879,286655988047387,5
1520,100006653014096,164636565409,3
1521,100006658475295,219178058280346,4
1522,100006660042941,155415196088,5
1523,100006660042941,255163191262710,5
1524,100006697451236,164636565409,5
1525,100006701588497,371017579635682,5
1526,100006725970901,210824802405318,5
1527,100006746646088,237547776333590,5
1528,100006749975806,1446389425666881,5
1529,100006790383106,147680342090458,5
1530,100006794533776,713821132013725,5
1531,100006796650249,1437747696466053,5
1532,100006824926557,1513021542254541,5
1533,100006828671163,244002889050025,5
1534,100006832633596,1401600013412628,5
1535,100006832633596,465704200150560,5
1536,100006842012517,153930936150,4
1537,100006867962379,116431445169619,2
1538,100006869971346,1446389425666881,5
1539,100006876901769,158689674204368,4
1540,100006876901769,294365914079840,4
1541,100006878972998,347931698701255,5
1542,100006887556004,211418062225555,5
1543,100006889538503,159149310881264,5
1544,100006893947085,929778327061583,5
1545,100006894580303,159149310881264,5
1546,100006918168643,1011425698944887,5
1547,100006918168643,110449969042552,5
1548,100006918168643,117843318367122,5
1549,100006918168643,120230848080105,5
1550,100006918168643,129923493826574,5
1551,100006918168643,131762750235333,5
1552,100006918168643,1417201508570124,5
1553,100006918168643,1431622807089649,5
1554,100006918168643,1436297906653392,5
1555,100006918168643,1437932199754399,5
1556,100006918168643,144339279039329,5
1557,100006918168643,1470426779871002,5
1558,100006918168643,148592598530893,5
1559,100006918168643,1486141631617711,5
1560,100006918168643,1494626907472131,5
1561,100006918168643,1502218643346817,5
1562,100006918168643,151198758289325,5
1563,100006918168643,151462301571537,5
1564,100006918168643,153977564805074,5
1565,100006918168643,155155304551627,5
1566,100006918168643,155415196088,5
1567,100006918168643,159319357432792,5
1568,100006918168643,161719933937426,5
1569,100006918168643,1622139111336873,5
1570,100006918168643,164636565409,5
1571,100006918168643,166478613405345,5
1572,100006918168643,1673394289542542,5
1573,100006918168643,170116179701045,5
1574,100006918168643,171567263038699,5
1575,100006918168643,177852742263101,5
1576,100006918168643,180939238612501,5
1577,100006918168643,184104295002919,5
1578,100006918168643,184373381695254,5
1579,100006918168643,186513324707814,5
1580,100006918168643,189051491262185,5
1581,100006918168643,189209361267196,5
1582,100006918168643,203528426326312,5
1583,100006918168643,207161862741164,5
1584,100006918168643,210824802405318,5
1585,100006918168643,211418062225555,5
1586,100006918168643,211486302212720,5
1587,100006918168643,212192215580475,5
1588,100006918168643,213011165430942,5
1589,100006918168643,219178058280346,5
1590,100006918168643,220075471523469,5
1591,100006918168643,221652474655457,5
1592,100006918168643,222601121190472,5
1593,100006918168643,235635661555,5
1594,100006918168643,236645646439483,5
1595,100006918168643,236935129681684,5
1596,100006918168643,237499406262888,5
1597,100006918168643,244002889050025,5
1598,100006918168643,261365507309932,5
1599,100006918168643,261974837152869,5
1600,100006918168643,262929017175213,5
1601,100006918168643,305305996195134,5
1602,100006918168643,308268632610316,5
1603,100006918168643,308822925903893,5
1604,100006918168643,315714985299528,5
1605,100006918168643,321382084661497,5
1606,100006918168643,331565683601735,5
1607,100006918168643,338116306284202,5
1608,100006918168643,355318834582376,5
1609,100006918168643,359010427525572,5
1610,100006918168643,360146510790751,5
1611,100006918168643,365683270164409,5
1612,100006918168643,366146210112584,5
1613,100006918168643,368312989951281,5
1614,100006918168643,372832266226334,5
1615,100006918168643,386201611531603,5
1616,100006918168643,395874417233821,5
1617,100006918168643,398256740235752,5
1618,100006918168643,400139170004631,5
1619,100006918168643,404504799581024,5
1620,100006918168643,411461885661959,5
1621,100006918168643,424817900968418,5
1622,100006918168643,439921372737138,5
1623,100006918168643,451125094971218,5
1624,100006918168643,453068184803476,5
1625,100006918168643,465704200150560,5
1626,100006918168643,469965193057993,5
1627,100006918168643,478995158791585,5
1628,100006918168643,502860436485487,5
1629,100006918168643,503706833117673,5
1630,100006918168643,561051297367095,5
1631,100006918168643,563012193831981,5
1632,100006918168643,618837304853570,5
1633,100006918168643,641357072659000,5
1634,100006918168643,655465514521111,5
1635,100006918168643,667509943311630,5
1636,100006918168643,667826629949888,5
1637,100006918168643,668685499870559,5
1638,100006918168643,669030779834233,5
1639,100006918168643,670533439634662,5
1640,100006918168643,681515318582140,5
1641,100006918168643,705451069470296,5
1642,100006918168643,713821132013725,5
1643,100006918168643,715133925244500,5
1644,100006918168643,727283567282040,5
1645,100006918168643,755009684522390,5
1646,100006918168643,771535426236551,5
1647,100006918168643,809414062463342,5
1648,100006918168643,850047381738094,5
1649,100006918168643,903057049778430,5
1650,100006918168643,954910091191058,5
1651,100006918168643,981632381887437,5
1652,100006925920644,237861679739114,4
1653,100006933540291,503706833117673,5
1654,100006935293752,525045287564418,5
1655,100006942557915,1417201508570124,5
1656,100006954910201,265312270305501,5
1657,100006969043415,159149310881264,5
1658,100006969220972,1571612506414924,5
1659,100006969378359,172095542845814,4
1660,100006969672108,315714985299528,5
1661,100006983257576,601016283343958,5
1662,100006996340435,437240659655065,5
1663,100006996340435,939570162735921,5
1664,100007006482315,155415196088,3
1665,100007006482558,1071725402860921,5
1666,100007015660064,359837074208336,5
1667,100007028327423,1571612506414924,5
1668,100007044189017,655465514521111,5
1669,100007060812254,147680342090458,3
1670,100007064047851,153930936150,5
1671,100007071792303,485991018197585,5
1672,100007092337188,939570162735921,1
1673,100007106830171,105713669505240,5
1674,100007112741449,403621223042293,4
1675,100007118808594,235635661555,5
1676,100007120085710,667826629949888,4
1677,100007135656158,981632381887437,5
1678,100007136556833,314116302056158,4
1679,100007144608366,386201611531603,4
1680,100007149765912,222601121190472,5
1681,100007166672221,159149310881264,5
1682,100007167137520,1439591133005014,4
1683,100007174152390,211476462290972,5
1684,100007207353531,668685499870559,5
1685,100007221191399,641357072659000,5
1686,100007255740434,575775189155915,4
1687,100007262986457,1502218643346817,5
1688,100007276783273,954910091191058,5
1689,100007280140958,208028559374693,4
1690,100007280796813,462266583941871,5
1691,100007281939096,159149310881264,5
1692,100007286178978,815389731877054,5
1693,100007289134565,662404743778256,5
1694,100007292769161,184373381695254,5
1695,100007316389353,159149310881264,5
1696,100007327264478,212192215580475,5
