hotel_id,name,address,link
1641113002774786,Ecodanang,"Lot 19 B1.3 Duong Dinh Nghe,, Sơn Trà, Đà Nẵng 550000, Vietnam",https://www.facebook.com/Ecodanang-Hotel-1641113002774786/
1641867359375840,Classic Sail,"Parton Vrane, Portscatho, Truro TR2 5ET, United Kingdom",https://www.facebook.com/sailing.Dubrovnik/
1642799885973781,Eco Luxury Hotel Hanoi,"28 Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Eco-Luxury-Hotel-Hanoi/1642799885973781
164443800279534,Khách sạn Capital Garden,"4 Hoàng Ngọc Phách, Khu tập thể Nam Thành Công, Láng Hạ, Đống Đa, Hà Nội, Vietnam",https://www.facebook.com/pages/Capital-Garden-Hotel/164443800279534
164636565409,Khách sạn Sheraton Hà Nội,"K5 Nghi Tam, 11 Xuan Dieu Road, Tay Ho District ",https://www.facebook.com/sheratonhanoi/
1648090875463647,Golden Time Hostel 3,"106 Mã Mây, Hàng Buồm,, Hồ Hoàn Kiếm, Hàng Buồm, Hà Nội, Vietnam",https://www.facebook.com/pages/Golden-Time-Hostel-3/1648090875463647
1650963588453980,Halo Homestay,"28 Thanh Hóa, tp. Hội An, Quảng Nam 560000, Vietnam",https://www.facebook.com/HaloHomeStay/
165717473491706,Khách sạn Nikko Hà Nội,"84 Trần Nhân Tông, Quan Hai Ba Trung, Hanoi (Ha Noi);, Ha Tay, Vietnam",https://www.facebook.com/pages/Hotel-Nikko-Hanoi-Vietnam/165717473491706
1662623080630340,Hoa Mau Don Homestay,"23 Thái Phiên, Cẩm Phô, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/pages/Hoa-M%E1%BA%ABu-%C4%90%C6%A1n-Homestay/1662623080630340
1663548703877323,Banana Garden Villa,"Cẩm Châu, tp. Hội An, Quang Nam Province, Vietnam",https://www.facebook.com/bananagardenvilla/
166478613405345,Khách sạn Lake Shotel_ide,"23 NGOC KHANH, BA DINH DISTRICT",https://www.facebook.com/pages/Lake-Shotel_ide-Hotel/166478613405345
1664960830420791,Huyen Tra Que Homestay,"Cẩm Hà, tp. Hội An, Quang Nam Province, Vietnam",https://www.facebook.com/huyentraquehomestay/
1669600999965950,Full House Homestay,"Tân An, tp. Hội An, Quảng Nam, Vietnam",https://web.facebook.com/homestayatseremban/
1673394289542542,Khách sạn Finnegans,"No 7 Dong Thai street, Ma May, Hang Buom, Hoan Kiem, Hanoi, Vietnam ",https://www.facebook.com/hanoifinneganshotel/
1674133172862665,An Bang Vana Villas,"An Bang Beach, Cẩm An, tp. Hội An, Quảng Nam 564070, Vietnam",https://www.facebook.com/An-Bang-Vana-Villas-1674133172862665/
1677318155827388,Alma Courtyard Hoi An,"Tan An Ward, 326 Lý Thường Kiệt, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/pages/Almacourtyard/1677318155827388
1678659992376911,Bien Dao Homestay Hoi An,"Lạc Long Quân, Cẩm An, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/Bien-Dao-Homestay-Hoi-An-1678659992376911/
1679384515665015,Green Areca Villa,Hội An,https://www.facebook.com/pages/Green-Areca-Villa/1679384515665015
1681145575431752,Hanoi City View Hostel,"ng Bồ Hoàn Kiếm Hà فيتنام، 7 Cửa Đông, Hàng Bồ, Hanoi, Vietnam",https://www.facebook.com/Hanoi-City-View-Hostel-1681145575431752/
168118903570990,Khách sạn May De Ville Legend,"43 Gia Ngư, Hoàn Kiếm, Hà Nội 1000, Vietnam",https://www.facebook.com/pages/May-De-ville-Legend-hotel/168118903570990
168130960003446,Hanoi Eclipse,"44 Hàng Hành, Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-Eclipse-Hotel-168130960003446/
1682414491982135,Green Grass Homestay,"94 Lê Hồng Phong, Tân An, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/GREEN-GRASS-Homestay-1682414491982135/
169934229807408,Khách sạn A25 Châu Long,"46 Châu Long, Trúc Bạch, Ba Dinh District, Hà Nội, Vietnam",https://www.facebook.com/pages/Kh%C3%A1ch-S%E1%BA%A1n-A25-Ch%C3%A2u-Long/169934229807408
170116179701045,Celadon Palace Hue,"Hùng Vương, tp. Huế, Thừa Thiên Huế, Vietnam",https://www.facebook.com/pages/Celadon-Palace-Hue-Vietnam/170116179701045
1702545710002320,Gold  3 Da Nang,"27 Vo Van Kiet Street My Khe Beach, Đà Nẵng, Vietnam",https://web.facebook.com/pages/Hotel-Gold-3-da-Nang/1702545710002320
1703319276564084,A Dong Hotel,"46 Lương Ngọc Quyến, Hàng Buồm Hoan Kiem District Hanoi, Vietnam",https://www.facebook.com/A-DONG-HOTEL-1703319276564084/
170519889738520,Celia,"39 Hàng Gà, Hang Bo ward, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Celiahotelhanoi/
171189606583225,Aquarius Legend,"90 Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/aquariuslegend/
171567263038699,Khách sạn Golden Silk Boutique,"111 Hàng Gai, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Golden-Silk-Boutique-Hotel-171567263038699/
1719698524908179,Beautiful Moon Hoi An Villa,"393 Hai Bà Trưng, tp. Hội An, Hoi An, Vietnam",https://www.facebook.com/pages/Beautiful-Moon-Hoi-An-Villa/1719698524908179
172095542845814,Grand Mercure Danang,"Lot A1 Zone of the Villas of Green Island, Hải Châu, Đà Nẵng 084511, Vietnam",https://www.facebook.com/GrandMercureDanang/
1729105700700825,Khách sạn Brandi Sakura,"Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội, Vietnam",https://www.facebook.com/pages/Brandi-Sakura-Hotel/1729105700700825
173993786066653,Grand Mango,"60 An Thượng 1, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Vietnam",https://www.facebook.com/pages/Grand-Mango-Hotel/173993786066653
175461642635418,Khách sạn Santa,"Số 43 Triệu Việt Vương, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội, Vietnam",https://www.facebook.com/Santa-Hotel-175461642635418/
1754686718089742,Khách sạn Golden Sun Moment,"15 Hàng Cân, Hàng Đào, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/goldensunmoment/
177852742263101,Khách sạn Hilton Hà Nội,"1 Lê Thánh Tông, Hà Nội 100000, Vietnam",https://www.facebook.com/HiltonHanoiOperahotel/
178798805502805,Khách sạn Anise Hà Nội,"22 Quán Thánh, Nguyễn Trung Trực, Ba Đình, Hà Nội, Vietnam",https://www.facebook.com/pages/Anise-Hotel-Hanoi-Vietnam/178798805502805
179007188862336,Huong Giang,"51 Lê Lợi - Hue, Viet Nam",https://www.facebook.com/pages/HUONG-GIANG-HOTEL-RESORTSPA-HUE/179007188862336
179109095503730,Golden Lake,"380 Bovaird Dr E, Brampton, ON L6Z 2S8, Canada",https://web.facebook.com/Golden-Lake-Hanoi-Hotel-179109095503730/
179681128718011,Best Western Pearl River Hai Phong,"ĐT353, Hải Phòng, Vietnam",https://www.facebook.com/Best-Western-Pearl-River-hotel-Haiphong-Vietnam-179681128718011/
180030915345034,Khách sạn Hà Nội Emotion,"26 Ngõ Hàng Bột, Cát Linh, Đống Đa, Hà Nội, Vietnam",https://www.facebook.com/Hanoi.Emotion.Hotel/
180939238612501,Galaxy,"www.Vistalandtravel.Com Hàng Cót, Hoàn Kiếm, Hà Nội, Vietnam",https://web.facebook.com/pages/Galaxy-Hotel-Hanoi/180939238612501
182147415149455,Hotel de l'Opera Hà Nội,"29 Trang Tien street, Hoan Kiem district, Hanoi, 010000, Vietnam",https://www.facebook.com/pages/Hotel-de-LOpera-Hanoi/182147415149455
182976228467232,Khách sạn Windy,"23 Ngõ Thông Phong, Văn Chương, Đống Đa, Hà Nội, Vietnam",https://www.facebook.com/pages/Windy-Hotel-HanoiVientnam/182976228467232
184104295002919,Khách sạn Hanoi A1,"No 1 Cau go, Cầu Gỗ, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-A1-Hotel-184104295002919/
184231331757687,Du Centre Ville,"1673 Rue Saint-Christophe, Montréal, QC H2L 3W7, Canada",https://www.facebook.com/diepcuhotelducentreville/
184373381695254,Fulmar,Fulmarus,https://web.facebook.com/FulmarHotel/
184491621904997,Herbal Tea Homestay,"Tống Văn Sương, Cẩm Thanh, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/herbalteahomestay/
184875708523530,Homestay Sea Kite,"Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Vietnam",https://www.facebook.com/homestayseakite/
186513324707814,Hanoi Art Hotel Group,"63 Hàng Điếu, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-Art-Hotel-Group-186513324707814/
189051491262185,Khách sạn Golden Spring,"22 Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Golden-Spring-Hotel/189051491262185
189209361267196,Golden Sun Suites,"35 Hàng Quạt, Hàng Gai, Hoàn Kiếm Hàng Gai Hoàn Kiếm Hà Nội, 베트남, Vietnam",https://www.facebook.com/goldensunsuites/
190456611081483,Khách sạn A25 Hàng Nón,"26 Hàng Nón, Hàng Gai, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Kh%C3%A1ch-S%E1%BA%A1n-A25-H%C3%A0ng-N%C3%B3n-H%C3%A0-N%E1%BB%99i/190456611081483
190547504292843,Hoi An Pacific,"321 Cửa Đại, tp. Hội An, 051000, Vietnam",https://www.facebook.com/pages/Hoi-An-Pacific-Hotel/190547504292843
193980080757916,Hoan Kiem Downtown Backpackers,"85 Hang Bac Street, Hàng Bạc, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/HoanKiemDowntownBackpackersHostel/
194338064012794,Intercontinental Danang Resort,"Bai Bac, Sontra Peninsula, Đà Nẵng, Vietnam",https://www.facebook.com/pages/InterContinental-DaNang-Resort/194338064012794
195282733860224,Bach Dang Hoi An,"1 Nguyễn Tất Thành, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/pages/Bach-Dang-Hoi-An-Hotel/195282733860224
197455960317138,Hanoi Sans Souci IV,"16 Ngõ Huyện, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Sans-Souci-Hotel-IV-197455960317138/
198671470204480,Fusion Alya Hoi An,"Âu Cơ, tp. Hội An, Quảng Nam, Vietnam",https://web.facebook.com/fusionalyahoian/
199340707090215,Hanoi Friendly Hotel,"78 Hàng Gà, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/friendshotelhanoi/
199803783484957,Hanoi Serene,"10 Yên Thái, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Serene-Hotel-Hanoi/199803783484957
202137749822421,Grand Halong,"Halong Plaza Hotel, 8 Halong Rd, Halong City, 125441, Vietnam",https://www.facebook.com/pages/Grand-Halong-Hotel/202137749822421
203528426326312,Khách sạn Holhotel_iday Gold,"24 Hàng Mành, Hàng Gai, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Holhotel_iday-Gold-Hotel/203528426326312
203652052983214,Hagl Plaza,"36 Le Duc Tho Street, My Dinh Ward, Nam Tu Liem District, Hanoi, 000000, Vietnam",https://www.facebook.com/pages/HAGL-Plaza-Hotel-Da-Nang/203652052983214
204179999622558,Hoa Binh,"27 Lý Thường Kiệt, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Ho%C3%A0-B%C3%ACnh-Hotel/204179999622558
204758482905250,Ha Long Galaxy Cruise,"22 Lý Nam Đế, Ba Dinh District, Hà Nội, Vietnam",https://www.facebook.com/Halong-Galaxy-Cruises-204758482905250/
206407909507924,Golden Time Hostel 2,"8 Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Golden-Time-Hostel/206407909507924
207088562690999,Hanoi Old Quarter Homestay,"28 Ngõ Huyện Hàng Trống Hoàn Kiếm Hàng Trống Hoàn Kiếm Hà Nội, Vietnam",https://www.facebook.com/hanoioldhomestay/
207161862741164,Hanoi Asia Star Hotel,"20 Đào Duy Từ, Hàng Buồm, Hoàn Kiếm, Hà Nội 8443, Vietnam",https://www.facebook.com/asiastarhotelhanoi/
207355162761003,Halong Elizabeth Sails,"Bãi Cháy, Hạ Long, Quảng Ninh, Vietnam",https://www.facebook.com/halongelizabethsail/
208028559374693,Holhotel_iday,"Khe Beach, 300 Vo Nguyen Giap Street, My Ward,, Mỹ An, Đà Nẵng 590000, Vietnam",https://www.facebook.com/holhotel_idaybeachdanang/
209473922596356,Hanoi Charming,"15 Yên Thái, Hàng Gai, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Charming-Hotel-209473922596356/
210824802405318,Blue Moon,"90 Cầu Gỗ, Hàng Bạc, Hoàn Kiếm, Hà Nội 10000, Vietnam",https://www.facebook.com/Blue-Moon-Hotel-210824802405318/
211418062225555,Fortuna,"6B Láng Hạ, Hà Nội, Vietnam",https://web.facebook.com/FortunaHanoi/
211476462290972,Aphrodite Cruises,"Tuan Chau Marina, Ha Long, Quảng Ninh, Vietnam",https://www.facebook.com/Aphrodite.Cruises/
211486302212720,Khách sạn Hanoi Elegance Emerald,"18 Losu Str.,, Hà Nội, Vietnam",https://www.facebook.com/pages/Hanoi-Elegance-Emerald/211486302212720
211652668918332,Botanic Garden Homestay,"08 Trần Quốc Toản, Cẩm Châu, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/pages/Botanic-Garden-Homestay/211652668918332
212192215580475,Gold Da Nang,"24 Núi Thành, Hòa Thuận Đông, Hải Châu, Đà Nẵng, Vietnam",https://web.facebook.com/GoldlDaNang/
213011165430942,Hanoi Hibiscus,"52 Ngõ Huyện, Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/HanoiHibiscusHotel/
213802148654012,Flora  Reshotel_idence,"Borovets, Main Street, 2010 Боровец, Bulgaria",https://www.facebook.com/merano.hotelflora/
213804675472972,Hi Hop Yen Homestay,"103A Tôn Đức Thắng, Cẩm Phô, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/Hi-Hop-Yen-Homestay-213804675472972/
214050905441687,Dana Pearl,"Đà Nẵng, Hải Phòng, Vietnam",https://www.facebook.com/danapearlhotel/
215144638619083,Hanoi Spark,"No 1 Cau go, Cầu Gỗ, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/HanoiSparkApartment/
217691105052968,Golden Lotus Luxury,"53-55 Hang Trong Streets, Hà Nội, 10000, Vietnam",https://web.facebook.com/pages/Golden-Lotus-Luxury-Hotel/217691105052968
219178058280346,Ha Noi Pearl,"6 Bảo Khánh Lane, Hà Nội, Hàng Trống, Vietnam",https://www.facebook.com/HanoiPearlHotel.6LaneBaoKhanh/
220075471523469,Khách sạn Lenhotel_id Hanoi,"19 Triệu Việt Vương, Bùi Thị Xuân, Hai Bà Trưng, Hà Nội, Vietnam",https://www.facebook.com/lenhotel_idhanoihotel/
221227567924906,Harbour View,"12 Trần Phú, Máy Tơ, Ngô Quyền, Hải Phòng, Vietnam",https://www.facebook.com/pages/Harbour-View-Hotel/221227567924906
221652474655457,Khách sạn Nova,"str, 75 Hàng Điếu, Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/novahotelhn/
222601121190472,Furama Villas Danang,"Vo Nguyen Giap St, Đà Nẵng, Vietnam",https://web.facebook.com/Furama-Villas-Danang-222601121190472/
231015963899805,Gia Bao Hoi An Backpackers,"GIA BAO HOI AN BACKPACKERS, 91 Bà Triệu, tp. Hội An, Quảng Nam, Vietnam",https://web.facebook.com/giabaohoianbackpackers/
233134410079643,Cong Doan Thanh Binh,"2 Ông Ích Khiêm, Hải Châu, Q. Hải Châu, Đà Nẵng, Vietnam",https://www.facebook.com/codatours.ltd/
233138226821503,Khách sạn Indochina Queen II,"67 Thuốc Bắc, Hàng Bồ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Indochina-Queen-ii-hotel-233138226821503/
235231583475447,Hoian Sincerity  & Spa,"Lê Đình Thám, Cẩm Châu, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/Hoian-Sincerity-Hotel-Spa-235231583475447/
235635661555,Khách sạn Hà Nội Rendezvous,"31 Hang Dieu, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-Rendezvous-Hotel-235635661555/
236645646439483,Khách sạn Church Boutique Hàng Cá,"21 Hàng Cá, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Church-Boutique-Hotel-Hang-Ca-Hanoi-236645646439483/
236935129681684,Demantohotel_id,"57 Nguyễn Trường Tộ, Nguyễn Trung Trực, Ba Dinh District, Hà Nội, Vietnam",https://www.facebook.com/DEMANTOhotel_id-236935129681684/
237499406262888,Bamboo Green,"177 Trần Phú, Hải Châu, Đà Nẵng, Vietnam",https://www.facebook.com/pages/Bamboo-Green-Hotel-Da-Nang/237499406262888
237547776333590,Hoian Lotus,"330 Cửa Đại, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/lotus.hoian/
237861679739114,Agribank Hoi An Beach Resort,"Lạc Long Quân, Cẩm An, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/agribankhoianbeachresort/
244002889050025,Crowne Plaza Danang,"No.8,Son Tra Dien Ngoc Street Bac My An Tourism Zone Ward, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng, Vietnam",https://www.facebook.com/CrownePlazaDanangVietnam/
245770268911414,White Dolphin Cruises,"8 Le Thanh Tong, Halong, Quang Ninh",https://www.facebook.com/White-Dolphin-Cruises-245770268911414/
246640222159767,Hoi An Prince,"201 Lý Thái Tổ, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/hoianprincehotel/
247893948745635,Halong Hhotel_idden Charm,"tp. Hạ Long, Quảng Ninh, Vietnam",https://www.facebook.com/Hhotel_idden-Charm-Halong-Hotel-247893948745635/
254112971271550,Crown Halong,"Đông Hùng Thắng - Bãi Cháy - Thành phố Hạ Long, Vietnam",https://www.facebook.com/pages/Crown-Hotel-Ha-Long-Bay/254112971271550
255163191262710,Khách sạn Pullman Hà Nội,"40 Cat Linh Str, Hà Nội, 010000, Vietnam",https://www.facebook.com/PullmanHanoi/
257970647673103,Angel Palace,"173 Hàng Bông, Hà Nội, Hàng Bông",https://www.facebook.com/pages/Angel-Palace-Hotel/257970647673103
258388887666871,Khách sạn Hanoi Meracus 2,"32 Hàng Trống, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/meracushotels/
261151587357260,Cosiana Hotel,"57 Fansipan Street, Sapa Town",https://www.facebook.com/CosianaSapaHotel/
261365507309932,Khách sạn Rising Dragon Villa,"43 Bát Sứ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Rising-Dragon-Villa-Hotel-Hanoi/261365507309932
261974837152869,Cinnamon Hanoi,"26 Ấu Triệu, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Cinnamon-Hotel-Hanoi/261974837152869
262929017175213,Hilton Garden Inn Hanoi,"20 Phan Chu Trinh, Phan Chu Trinh, Hà Nội 100000, Vietnam",https://www.facebook.com/Hilton.GardenInn.HanoiHotel/
265312270305501,Hanoi Garden Hotel,"3B Chả Cá, Hàng Đào, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-Garden-Hotel-265312270305501/
265852303600364,"Khách sạn Church Boutique Hàng Trống""","21 Hàng Cá, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Church-Boutique-Hotel-Hang-Trong-265852303600364/
266341260106627,Khách sạn La Dolce Vita,"53 Hàng Bồ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/La-Dolce-Vita-Hotel-266341260106627/
269514643174666,Celine,"Binbirdirek, Peykhane Cd. No:28, 34122, Turkey",https://www.facebook.com/HotelCeline/
273791662667573,Dong Thanh,"19 Cửa Đông, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/dongthanhhotel/
276309149200455,Blue Clouds Homestay,"99/9 Hùng Vương, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/bluecloudshomestay/
279804702037808,Golden Wings Hanoi,"99 Mã Mây, Hàng Buồm, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Golden-Wings-II-Hotel-279804702037808/
284192361685693,Khách sạn Santa Barbara,"23 Quán Thánh, Ba Đình, Hà Nội, Vietnam",https://www.facebook.com/SantaBarbaraHotel/
286328794792713,Hoi An Trails Resort & Spa,"276 Cửa Đại, Cẩm Châu, tp. Hội An, Quảng Nam 84-510, Vietnam",https://www.facebook.com/Hoi-An-Trails-Resort-Spa-286328794792713/
286655988047387,Hoi An Green Life,"20 Ly Thai To, Son Phong Ward, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/Hoi-An-Green-Life-Home-Stay-286655988047387/
288771624653441,Hang My,"41 Hàng Quạt, Hàng Gai, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/hanoihangmyhotel/
293947680762224,Hoi An Lantern,"288 Nguyễn Duy Hiệu, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/hoianlanternhotel.fanpage/
294101497297215,Hanoi Advisor,"51 Nguyễn Siêu, Hàng Buồm, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-Advisor-294101497297215/
294365914079840,Anantara Hoi An,"1 Phạm Hồng Thái, Sơn Phong, tp. Hội An, Quảng Nam, Vietnam",https://www.facebook.com/AnantaraHoiAnResort/
300804056754396,Hoai Nga  Da Nang,"Võ Nguyên Giáp, Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Vietnam",https://www.facebook.com/Kh%C3%A1ch-s%E1%BA%A1n-Ho%C3%A0i-Nga-300804056754396/
303758469717843,Khách sạn Especen,"28 Tho Xuong street,, Hoàn Kiếm, Hà Nội 110214, Vietnam",https://www.facebook.com/EspecenHotel/
305305996195134,Hanoi Daewoo,"360 Kim Mã, Ngọc Khánh, Ba Đình, Hà Nội, Vietnam",https://www.facebook.com/daewoohotel/
307887762562072,Coconut Garden,"212 High St N, Dunstable, Bedford LU6 1AU, United Kingdom",https://www.facebook.com/CoconutGardenBar/
308268632610316,Khách sạn Rosaliza,"15 Tran Quoc Toan Str., Hà Nội, 10000, Vietnam",https://www.facebook.com/pages/Rosaliza-Hotel/308268632610316
308574129225779,Khách sạn Demantohotel_id 2,"57 Nguyễn Trường Tộ, Nguyễn Trung Trực, Ba Dinh District, Hà Nội, Vietnam",https://www.facebook.com/pages/Demantohotel_id-2-57-Nguy%E1%BB%85n-Tr%C6%B0%E1%BB%9Dng-T%E1%BB%99/308574129225779
308822925903893,Khách sạn Hồng Hà,"204 Trần Quang Khải, Chương Dương, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/HongHaHotel/
308846225876171,Image Halong Cruises,"5 Phạm Ngũ Lão, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/ImageHalongCruise/
309608585839366,Halong Dragon Cruise,"Hàng Chiếu, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/dragonhcruise/
310751605606243,Hanoi Old Quarter,"14 Yên Thái, Cửa Đông, Hà Nội, Vietnam",https://www.facebook.com/Hanoi-OLD-Quarter-Vietnam-310751605606243/
312868328919846,Aurora Rivershotel_ide Hoi An Hotel,"242 Cửa Đại, Cẩm Châu, tp. Hội An, Quảng Nam 560000, Vietnam",https://www.facebook.com/pages/Aurora-Rivershotel_ide-Hotel/312868328919846
313922805328424,Hanoi Sky,"27 Tống Duy Tân, Cửa Nam, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/HanoiSkyHotel/
314116302056158,Huong Sen,"66-70 Đồng Khởi, Hồ Chí Minh, Bến Nghé, Vietnam",https://www.facebook.com/HuongSenHotel/
314326828711902,Ha Long,"77, Đường Hàng Lược, Quận Hoàn Kiếm, Vietnam",https://www.facebook.com/Ha-Long-Hotel-Ha-Noi-314326828711902/
315714985299528,Khách sạn Sahul,"684 Minh Khai, Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Vietnam",https://www.facebook.com/sahulhotel/
317492115048091,Khách sạn Hanoi Old Centre,"19 Hàng Hành, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/HanoiOldCentreHotel/
320261401488706,Hanoi New Hotel,"41 Phủ Doãn, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/New-Lotus-Hotel/320261401488706
321382084661497,Khách sạn Lan Viên,"32 Hang Bai, Hoan Kiem",https://www.facebook.com/LanVienHotelHanoi/
323940062859,Essence Suites,"14455 South La Grange Road, Orland Park, IL 60462, United States",https://www.facebook.com/OrlandParkHotel/
324206391042358,Dragon Pearl Junks,"114 Hang Bac Street, Halong Dragon Pearl Junk, Dragon Pearl Cruise,Dragon Pearl Junk Halong Bay, Hà Nội, Vietnam",https://www.facebook.com/Dragons-Pearl-Junk-324206391042358/
325201384355552,Central Backpackers Hostel Old Quarter,"16 Thanh Hà, Hoàn Kiếm, Hà Nội 100000, Vietnam",https://www.facebook.com/Central-Backpackers-Hostel-Old-Quarter-325201384355552/
327077964007173,Harmony,"34 Lãn Ông, Hàng Bồ, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/pages/Harmony-Hotel/327077964007173
329870740448730,Boutique Hoi An,"489 Cua Dai Road, Hoi An, Quang Nam-Da Nang, Vietnam",https://www.facebook.com/vaia.boutique.hotel.hoian/
329895330394329,Khách sạn Church Boutique 95 Hàng Gai,"95 Hàng Gai, Phường Hàng Gai, Quận Hoàn Kiếm, Thành Phố Hà Nội, Vietnam",https://www.facebook.com/ChurchBoutiqueHotelHangGai/
331565683601735,Chalcedony,"4 Nguyễn Trường Tộ, Nguyễn Trung Trực, Ba Dinh District, Hà Nội, Vietnam",https://www.facebook.com/ChalcedonyHotel/
332505353597149,Huong Hai Sealife Cruise,"Trần Nguyên Hãn, Trần Hưng Đạo, tp. Hạ Long, Quảng Ninh, Vietnam",https://www.facebook.com/Halong-Huong-Hai-Sealife-Cruise-332505353597149/
334600223274360,Hà Nội Focus,"Nguyen Hong, Dong Da, Hanoi, Vietnam",https://www.facebook.com/focustravel.vn/
336256466496202,Golden Leaf Homestay,"124 Hùng Vương, tp. Hội An, QM, Vietnam",https://web.facebook.com/goldenlegendboutique/
338116306284202,Khách sạn Zéphyr,"Số 4 Bà Triệu, Tràng Tiền, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/zephyrhotel/
338745466288589,Banana Homestay Hoi An,"Luong Nhu Bich, To 6 Xuyen Trung Cam Nam, tp. Hội An, QM, Vietnam",https://www.facebook.com/Banana-Homestay-338745466288589/
340415042822036,Green House,"4 Grove Rd, Bournemouth BH1 3AX, United Kingdom",https://www.facebook.com/Green.House.Hotel.VN/
341478245943237,Ha Long Dc,"25/4, Ha Long, Quảng Ninh, Vietnam",https://www.facebook.com/pages/Halong-Dc-Hotel/341478245943237
342775512513714,Halong Scorpion Cruise,"Phố 28, Hồng Hải, tp. Hạ Long, Vietnam",https://www.facebook.com/scorpioncruise/
343606679138879,Bc Family Homestay,"9 Ngõ Trung Yên, Hàng Bạc, Hoàn Kiếm, Hà Nội, Vietnam",https://www.facebook.com/BCFamilyHomestay/
